date,cash,total_value,shares_BMNR,shares_BE,shares_OKLO,shares_IREN,shares_SNDK
2025-04-11,20020.12039041519,63643.29963541031,0,1237,969,0,0
2025-04-14,20009.019648075104,64013.36917924881,0,1229,0,3827,0
2025-04-15,20014.15826177597,63369.15826177597,0,0,1885,0,0
2025-04-16,20018.718537807465,60654.75725507736,0,0,942,3716,0
2025-04-17,20016.318673610687,61496.31867361069,0,2440,0,0,0
2025-04-21,20011.036393642426,59983.516625881195,0,0,980,3628,0
2025-04-22,20001.479001522064,63096.1168589592,0,2553,0,0,0
2025-04-23,20015.399638175964,64066.25958585739,0,1276,0,3611,0
2025-04-24,20026.679141044617,65911.33954811096,0,0,943,3643,0
2025-04-25,20026.679141044617,66238.71878623962,0,0,943,3643,0
2025-04-28,20026.679141044617,66399.51843881607,0,0,943,3643,0
2025-04-29,20026.679141044617,65915.20957517624,0,0,943,3643,0
2025-04-30,20017.289842128754,64672.22941160202,0,0,1881,0,0
2025-05-01,20000.95041036606,69506.39883756638,0,2945,0,0,0
2025-05-02,20010.360419273376,68416.75198316574,0,1472,0,3707,0
2025-05-05,20011.530598163605,66979.73018217087,0,0,922,3794,0
2025-05-06,20001.869980335236,71097.05045747757,0,3127,0,0,0
2025-05-07,20001.869980335236,71691.18212747574,0,3127,0,0,0
2025-05-08,20001.869980335236,73911.34926462173,0,3127,0,0,0
2025-05-09,75099.61260461807,75099.61260461807,0,0,0,0,0
2025-05-12,20039.562521457672,75099.61260461807,0,1456,0,0,667
2025-05-13,20039.562521457672,75950.5222992897,0,1456,0,0,667
2025-05-14,20001.12272500992,77490.87272500992,0,2839,0,0,0
2025-05-15,20001.12272500992,76270.10185861588,0,2839,0,0,0
2025-05-16,20041.002668857574,77093.414457798,0,1419,756,0,0
2025-05-19,20008.63347864151,77364.25167322159,0,0,0,0,1479
2025-05-20,20002.75203180313,79434.85392999649,0,3110,0,0,0
2025-05-21,20035.15924692154,76635.84918451309,0,0,769,0,733
2025-05-22,20010.17763376236,78316.56029748917,0,3174,0,0,0
2025-05-23,81839.69618082047,81839.69618082047,0,0,0,0,0
2025-05-27,20037.956072330475,81839.69618082047,0,0,573,3346,0
2025-05-28,20045.31349992752,81336.03588533401,0,0,555,0,794
2025-05-29,20046.722244739532,80069.86245775223,0,0,378,2328,518
2025-05-30,20006.570378780365,79030.22279405594,0,0,0,7035,0
2025-06-02,20034.316808223724,81422.11715841293,0,1680,585,0,0
2025-06-03,83438.56681966782,83438.56681966782,0,0,0,0,0
2025-06-04,20030.347062587738,83438.56681966782,0,1566,0,0,796
2025-06-05,33.47004270553589,83194.5674071312,2581,1566,0,0,796
2025-06-06,5.1482834815979,84772.27961969376,0,1946,0,4347,0
2025-06-09,67.58023309707642,86655.90954065323,0,1347,532,0,690
2025-06-10,5.508789539337158,85851.56969499588,0,0,817,0,1032
2025-06-11,29.854941844940186,97103.37731981277,0,2154,0,4713,0
2025-06-12,52.42280721664429,95887.5653014183,0,2154,743,0,0
2025-06-13,30.22445058822632,94632.10433721542,0,0,743,0,1113
2025-06-16,28.573190212249756,97865.30116415024,0,0,0,0,2213
2025-06-17,75.90194845199585,97599.74352788925,0,1143,388,2497,553
2025-06-18,5.220085620880127,98965.62201166153,0,0,0,10098,0
2025-06-20,39.78049898147583,105731.28278207779,0,1620,0,3366,756
