date,ticker,delta_shares,price,cash_after
2024-06-07,IREN,3332,10.529999732971191,40004.83562374115
2024-06-12,OKLO,4560,10.199999809265137,-6507.1635065078735
2024-06-12,IREN,-3433,13.550000190734863,40009.98714828491
2024-06-13,BE,2065,15.100000381469727,8828.486360549927
2024-06-13,OKLO,-1505,10.210000038146973,24194.53641796112
2024-06-13,IREN,-1155,13.699999809265137,40018.03619766235
2024-06-14,BE,-2065,14.329999923706055,69609.48604011536
2024-06-14,OKLO,1628,9.460000038146973,54208.605978012085
2024-06-14,IREN,1074,13.220000267028809,40010.325691223145
2024-06-17,OKLO,-4683,9.399999618530273,84030.52390480042
2024-06-17,IREN,3047,14.449999809265137,40001.37448596954
2024-06-20,OKLO,4760,9.34000015258789,-4457.026240348816
2024-06-20,IREN,-3199,13.899999618530273,40009.07253932953
2024-06-21,OKLO,-4760,9.020000457763672,82944.2747182846
2024-06-21,IREN,3233,13.279999732971191,40010.035581588745
2024-06-25,OKLO,8880,9.40999984741211,-43550.763063430786
2024-06-25,IREN,-6432,12.989999771118164,40000.915464401245
2024-06-26,OKLO,-8880,8.9399995803833,119388.11173820496
2024-06-26,IREN,6470,12.270000457763672,40001.208776474
2024-06-27,IREN,-6470,11.789999961853027,116282.50852966309
2024-07-02,IREN,5301,14.390000343322754,40001.11670970917
2024-07-09,BE,2771,12.260000228881836,6028.6560754776
2024-07-09,IREN,-2651,12.819999694824219,40014.475266456604
2024-07-10,BE,-2771,12.800000190734863,75483.27579498291
2024-07-10,IREN,-2650,12.899999618530273,109668.27478408813
2024-07-11,BE,5210,13.369999885559082,40010.57538032532
2024-07-15,BE,-2605,14.539999961853027,77887.27528095245
2024-07-15,OKLO,4344,8.720000267028809,40007.59412097931
2024-07-25,BE,2523,14.479999542236328,3474.555275917053
2024-07-25,OKLO,-4344,8.40999984741211,40007.594613075256
2024-07-29,BE,-2564,13.789999961853027,75365.15451526642
2024-07-29,OKLO,4022,8.789999961853027,40011.77466869354
2024-07-30,BE,-2564,13.069999694824219,73523.25388622284
2024-07-30,OKLO,3783,8.859999656677246,40005.87518501282
2024-08-02,OKLO,-7805,8.1899995803833,103928.82190990448
2024-08-14,BE,5602,11.40999984741211,40010.00276470184
2024-08-15,BE,-5602,11.979999542236328,107121.96020030975
2024-08-16,BE,5781,11.609999656677246,40004.552185058594
2024-08-19,BE,-5781,11.789999961853027,108162.54196453094
2024-08-19,IREN,8394,8.119999885559082,40003.26292514801
2024-08-20,BE,2964,11.510000228881836,5887.6222467422485
2024-08-20,IREN,-4197,8.130000114440918,40009.23272705078
2024-08-21,BE,-2964,11.579999923706055,74332.35250091553
2024-08-21,IREN,3955,8.680000305175781,40002.95129394531
2024-08-26,BE,2791,11.869999885559082,6873.781613349915
2024-08-26,IREN,-4076,8.130000114440918,40011.662079811096
2024-08-27,BE,2722,11.770000457763672,7973.720833778381
2024-08-27,IREN,-4076,7.860000133514404,40011.08137798309
2024-08-29,BE,-5513,11.899999618530273,105615.77927494049
2024-08-30,BE,2754,11.90999984741211,72815.63969516754
2024-08-30,IREN,4147,7.909999847412109,40012.870327949524
2024-09-03,BE,2597,11.020000457763672,11393.929139137268
2024-09-03,IREN,-4147,6.900000095367432,40008.22953462601
2024-09-04,BE,-5351,11.170000076293945,99778.89994287491
2024-09-11,OKLO,4899,6.099999904632568,69895.00041007996
2024-09-11,IREN,3969,7.53000020980835,40008.42957735062
2024-09-23,BE,3323,10.859999656677246,3920.6507182121277
2024-09-23,OKLO,-556,8.3100004196167,8541.010951519012
2024-09-23,IREN,-3969,7.929999828338623,40015.18027019501
2024-09-24,BE,-1074,10.539999961853027,51335.14022922516
2024-09-24,OKLO,-1490,8.3100004196167,63717.04085445404
2024-09-24,IREN,2640,8.979999542236328,40009.842062950134
2024-09-26,BE,-2249,10.40999984741211,63421.93171977997
2024-09-26,OKLO,1343,8.579999923706055,51898.99182224274
2024-09-26,IREN,1303,9.130000114440918,40002.60167312622
2024-09-30,BE,2122,10.5600004196167,17594.280782699585
2024-09-30,OKLO,-1427,8.09000015258789,29138.711000442505
2024-09-30,IREN,-1288,8.4399995803833,40009.430459976196
2024-10-02,BE,-2122,10.729999542236328,62778.489488601685
2024-10-02,OKLO,4577,9.5,19296.989488601685
2024-10-02,IREN,-2655,7.800000190734863,40005.98999500275
2024-10-03,BE,3245,10.649999618530273,5446.741232872009
2024-10-03,OKLO,-3673,9.40999984741211,40009.67067241669
2024-10-07,BE,-918,10.359999656677246,49520.1503572464
2024-10-07,OKLO,-1386,10.539999961853027,64128.590304374695
2024-10-07,IREN,2887,8.350000381469727,40022.139203071594
2024-10-08,BE,-2327,10.25,63873.889203071594
2024-10-08,OKLO,1212,10.0,51753.889203071594
2024-10-08,IREN,1459,8.050000190734863,40008.93892478943
2024-10-09,OKLO,3400,9.600000381469727,7368.937627792358
2024-10-09,IREN,-4346,7.510000228881836,40007.39862251282
2024-10-10,BE,3311,10.220000267028809,6168.977738380432
2024-10-10,OKLO,-3450,9.8100004196167,40013.479186058044
2024-10-11,BE,-3311,10.739999771118164,75573.61842823029
2024-10-11,OKLO,3887,9.149999618530273,40007.56991100311
2024-10-14,BE,7042,10.460000038146973,-33651.75035762787
2024-10-14,OKLO,-7336,10.039999961853027,40001.68936252594
2024-10-15,BE,-7042,10.460000038146973,113661.00963115692
2024-10-15,OKLO,3161,11.649999618530273,76835.36083698273
2024-10-15,IREN,4218,8.729999542236328,40012.222767829895
2024-10-24,OKLO,2158,18.059999465942383,1038.743920326233
2024-10-24,IREN,-4218,9.239999771118164,40013.06295490265
2024-10-25,OKLO,-2660,19.110000610351562,90845.6645784378
2024-10-25,IREN,5495,9.25,40016.914578437805
2024-10-29,BE,4077,10.140000343322754,-1323.8668212890625
2024-10-29,OKLO,-995,24.84000015258789,23391.93333053589
2024-10-29,IREN,-1576,10.550000190734863,40018.73363113403
2024-11-01,BE,-4077,9.9399995803833,80544.11192035675
2024-11-01,OKLO,3507,21.670000076293945,4547.421652793884
2024-11-01,IREN,-3919,9.050000190734863,40014.37240028381
2024-11-04,BE,5030,10.819999694824219,-14410.226064682007
2024-11-04,OKLO,-2586,21.049999237060547,40025.07196235657
2024-11-05,BE,4668,11.399999618530273,-13190.126256942749
2024-11-05,OKLO,-2585,20.579999923706055,40009.1735458374
2024-11-07,BE,-6466,10.670000076293945,109001.39403915405
2024-11-07,OKLO,1298,26.559999465942383,74526.51473236084
2024-11-07,IREN,3077,11.210000038146973,40033.344614982605
2024-11-13,BE,717,13.600000381469727,30282.14434146881
2024-11-13,OKLO,-1298,23.079999923706055,60239.98424243927
2024-11-13,IREN,1859,10.880000114440918,40014.0640296936
2024-11-14,BE,-55,13.279999732971191,40744.46401500702
2024-11-14,OKLO,2165,23.8799991607666,-10955.734168052673
2024-11-14,IREN,-4936,10.329999923706055,40033.14545536041
2024-11-18,BE,1963,22.809999465942383,-4742.883496284485
2024-11-18,OKLO,-2165,20.670000076293945,40007.66666889191
2024-11-22,BE,-2929,25.760000228881836,115458.7073392868
2024-11-22,OKLO,2993,25.200000762939453,40035.10505580902
2024-11-25,BE,-1071,25.950000762939453,67827.55587291718
2024-11-25,OKLO,-890,22.90999984741211,88217.45573711395
2024-11-25,IREN,4629,10.40999984741211,40029.5664434433
2024-11-26,BE,3463,26.170000076293945,-50597.143820762634
2024-11-26,OKLO,-2103,22.040000915527344,-4247.02189540863
2024-11-26,IREN,-4629,9.5600004196167,40006.22004699707
