Date,BMNR,BE,OKLO,IREN,SNDK
2024-07-18,,14.649999618530273,8.470000267028809,10.229999542236328,
2024-07-19,,14.180000305175781,8.609999656677246,11.300000190734863,
2024-07-22,,14.25,9.010000228881836,11.579999923706055,
2024-07-23,,15.109999656677246,9.239999771118164,10.890000343322754,
2024-07-24,,14.479999542236328,8.670000076293945,10.204999923706055,
2024-07-25,,14.479999542236328,8.40999984741211,9.430000305175781,
2024-07-26,,14.510000228881836,9.199999809265137,9.539999961853027,
2024-07-29,,13.789999961853027,8.789999961853027,9.720000267028809,
2024-07-30,,13.069999694824219,8.859999656677246,9.380000114440918,
2024-07-31,,13.539999961853027,9.100000381469727,10.069999694824219,
2024-08-01,,12.5,8.380000114440918,9.289999961853027,
2024-08-02,,11.789999961853027,8.1899995803833,8.619999885559082,
2024-08-05,,10.899999618530273,7.639999866485596,8.380000114440918,
2024-08-06,,10.649999618530273,7.880000114440918,7.920000076293945,
2024-08-07,,9.899999618530273,7.460000038146973,6.760000228881836,
2024-08-08,,10.539999961853027,7.28000020980835,7.599999904632568,
2024-08-09,,11.489999771118164,7.489999771118164,7.510000228881836,
2024-08-12,,11.140000343322754,7.050000190734863,7.579999923706055,
2024-08-13,,11.859999656677246,7.420000076293945,7.349999904632568,
2024-08-14,,11.40999984741211,7.610000133514404,7.25,
2024-08-15,,11.979999542236328,7.46999979019165,7.46999979019165,
2024-08-16,,11.609999656677246,7.510000228881836,7.96999979019165,
2024-08-19,,11.789999961853027,7.269999980926514,8.119999885559082,
2024-08-20,,11.510000228881836,6.920000076293945,8.130000114440918,
2024-08-21,,11.579999923706055,7.090000152587891,8.680000305175781,
2024-08-22,,11.239999771118164,6.769999980926514,8.100000381469727,
2024-08-23,,11.859999656677246,7.050000190734863,8.619999885559082,
2024-08-26,,11.869999885559082,6.949999809265137,8.130000114440918,
2024-08-27,,11.770000457763672,6.909999847412109,7.860000133514404,
2024-08-28,,11.34000015258789,6.389999866485596,7.420000076293945,
2024-08-29,,11.899999618530273,6.440000057220459,8.520000457763672,
2024-08-30,,11.90999984741211,5.96999979019165,7.909999847412109,
2024-09-03,,11.020000457763672,5.590000152587891,6.900000095367432,
2024-09-04,,11.170000076293945,5.820000171661377,6.71999979019165,
2024-09-05,,11.029999732971191,5.820000171661377,6.769999980926514,
2024-09-06,,9.949999809265137,5.590000152587891,6.440000057220459,
2024-09-09,,9.75,5.650000095367432,7.130000114440918,
2024-09-10,,10.149999618530273,6.090000152587891,7.53000020980835,
2024-09-11,,10.640000343322754,6.099999904632568,7.53000020980835,
2024-09-12,,10.380000114440918,6.230000019073486,7.389999866485596,
2024-09-13,,10.199999809265137,6.309999942779541,7.559999942779541,
2024-09-16,,9.779999732971191,6.210000038146973,7.730000019073486,
2024-09-17,,10.09000015258789,6.300000190734863,8.029999732971191,
2024-09-18,,10.140000343322754,6.21999979019165,7.71999979019165,
2024-09-19,,10.239999771118164,6.610000133514404,7.789999961853027,
2024-09-20,,10.90999984741211,8.40999984741211,7.510000228881836,
2024-09-23,,10.859999656677246,8.3100004196167,7.929999828338623,
2024-09-24,,10.539999961853027,8.3100004196167,8.979999542236328,
2024-09-25,,10.180000305175781,8.229999542236328,8.729999542236328,
2024-09-26,,10.40999984741211,8.579999923706055,9.130000114440918,
2024-09-27,,10.699999809265137,8.84000015258789,8.850000381469727,
2024-09-30,,10.5600004196167,8.09000015258789,8.4399995803833,
2024-10-01,,10.210000038146973,8.600000381469727,7.730000019073486,
2024-10-02,,10.729999542236328,9.5,7.800000190734863,
2024-10-03,,10.649999618530273,9.40999984741211,7.840000152587891,
2024-10-04,,10.829999923706055,11.1899995803833,8.680000305175781,
2024-10-07,,10.359999656677246,10.539999961853027,8.350000381469727,
2024-10-08,,10.25,10.0,8.050000190734863,
2024-10-09,,10.5600004196167,9.600000381469727,7.510000228881836,
2024-10-10,,10.220000267028809,9.8100004196167,7.329999923706055,
2024-10-11,,10.739999771118164,9.149999618530273,7.739999771118164,
2024-10-14,,10.460000038146973,10.039999961853027,8.529999732971191,
2024-10-15,,10.460000038146973,11.649999618530273,8.729999542236328,
2024-10-16,,10.40999984741211,16.540000915527344,9.350000381469727,
2024-10-17,,10.15999984741211,15.729999542236328,8.949999809265137,
2024-10-18,,10.15999984741211,18.229999542236328,9.489999771118164,
