date,cash,total_value,shares_BMNR,shares_BE,shares_OKLO,shares_IREN,shares_SNDK
2025-04-07,133262.5519194603,104946.80059862137,0,1642,-1291,-4815,0
2025-04-08,133262.5519194603,109572.96234369278,0,1642,-1291,-4815,0
2025-04-09,75402.31110048294,103109.31293678284,0,1550,-1150,4695,0
2025-04-10,128214.62884950638,101167.36140680313,0,1605,-1190,-4928,0
2025-04-11,74701.4788069725,102007.18730592728,0,1549,1214,-4855,0
2025-04-14,74598.67694807053,101888.0272898674,0,1524,-1210,4747,0
2025-04-15,127392.42350625992,100544.26522874832,0,-1466,1167,-4926,0
2025-04-16,72985.0755867958,99468.94402837753,0,-1485,1228,4842,0
2025-04-17,129064.92594003677,101798.29576349258,0,1603,-1240,-4877,0
2025-04-21,75450.3324933052,103166.19423532486,0,-1692,1359,5031,0
2025-04-22,135519.33664178848,106636.50455856323,0,1710,-1341,-4765,0
2025-04-23,76426.61744213104,104628.26636219025,0,1634,-1207,4624,0
2025-04-24,77236.19622516632,105844.33769512177,0,-1577,1176,4542,0
2025-04-25,77236.19622516632,105006.50530147552,0,-1577,1176,4542,0
2025-04-28,77236.19622516632,104718.33571052551,0,-1577,1176,4542,0
2025-04-29,77236.19622516632,104634.9070072174,0,-1577,1176,4542,0
2025-04-30,132021.04745912552,104015.41704368591,0,-1528,1179,-4583,0
2025-05-01,137524.0379796028,108161.14816999435,0,1748,-1116,-4613,0
2025-05-02,77898.8160777092,106854.42820072174,0,1761,-1103,4433,0
2025-05-05,77329.66652297974,105985.19655132294,0,-1756,1125,4630,0
2025-05-06,141308.2056388855,110974.12608337402,0,1855,-1058,-4665,0
2025-05-07,141308.2056388855,112629.34522390366,0,1855,-1058,-4665,0
2025-05-08,141308.2056388855,112633.45502996445,0,1855,-1058,-4665,0
2025-05-09,202823.18866348267,111432.48721218109,0,-1729,-1084,-4329,0
2025-05-12,106346.62840080261,106343.60752296448,0,1141,-748,-2874,523
2025-05-13,106346.62840080261,102878.86946868896,0,1141,-748,-2874,523
2025-05-14,141137.5191192627,100792.0104188919,0,997,-545,-2534,-481
2025-05-15,141137.5191192627,101371.36845779419,0,997,-545,-2534,-481
2025-05-16,99866.46781921387,99867.2101097107,0,992,529,-2374,-493
2025-05-19,140814.98764801025,100567.29781532288,0,-1047,-506,-2358,519
2025-05-20,143475.4266424179,102347.4381313324,0,1077,-547,-2391,-512
2025-05-21,101959.57467269897,101933.33486557007,0,-1124,556,-2304,530
2025-05-22,143082.77429008484,102070.09510421753,0,1116,-516,-2210,-542
2025-05-23,178432.92345046997,99244.57524490356,0,-1016,-405,-2172,-531
2025-05-27,96156.58324050903,96184.40293502808,0,-963,353,2061,-498
2025-05-28,95843.7200050354,95838.75206661224,0,-967,343,-2139,491
2025-05-29,58347.458322525024,96598.71883964539,0,-1031,361,2226,496
2025-05-30,133547.877825737,95707.18955421448,0,-1024,-359,2255,-502
2025-06-02,96983.22537899017,96949.68566417694,0,1052,366,-2203,-515
2025-06-03,174307.19541740417,97186.09494400024,0,-945,-387,-2170,-499
2025-06-04,95834.55566596985,95839.83484840393,0,936,-386,-2010,476
2025-06-05,75837.67864608765,97403.61631393433,2581,936,-386,-2010,476
2025-06-06,95251.69755840302,95317.64694881439,0,1094,-473,2444,-608
2025-06-09,46501.03014278412,92875.5392446518,0,1083,427,-2245,555
2025-06-10,91919.79834651947,91893.30022335052,0,-1062,437,-2190,552
2025-06-11,97326.56450843811,97372.00641345978,0,1080,-357,2363,-605
2025-06-12,97394.46241950989,97382.41395187378,0,1094,377,-2393,-589
2025-06-13,96900.73409080505,96851.89337921143,0,-1103,380,-2463,569
2025-06-16,144003.84185791016,96042.2935180664,0,-1048,-366,-2308,543
2025-06-17,54.23893737792969,100057.41055679321,0,1172,398,2560,567
2025-06-18,152109.27811431885,101457.73900222778,0,-1179,-408,2588,-544
2025-06-20,52296.246148109436,104579.26749801636,0,1202,-451,2497,561
2025-06-23,161214.59626293182,107515.7252779007,0,1191,-487,-2521,-572
2025-06-24,154214.137925148,102811.45762634277,0,-1119,-423,-2227,542
2025-06-25,105701.45701599121,105712.63788223267,0,1223,-475,-2226,559
2025-06-26,103856.44819164276,103818.39764404297,0,-1162,464,1979,-547
2025-06-27,52795.69420528412,105638.87622356415,0,1190,-477,1886,560
2025-06-30,53747.60281276703,107428.28206539154,0,-1122,479,1843,592
2025-07-01,53747.60281276703,108386.41317272186,0,-1122,479,1843,592
2025-07-02,75.6139440536499,109240.0534658432,0,1210,532,1743,590
2025-07-03,171942.3445005417,114684.21369457245,0,-1182,-533,1704,-617
2025-07-07,171942.3445005417,114314.86505794525,0,-1182,-533,1704,-617
2025-07-08,114975.85629558563,114987.25524806976,0,1182,-537,1702,-622
2025-07-09,60094.05301570892,120080.18301677704,0,-1045,556,1770,649
2025-07-10,186752.5148897171,124524.65475177765,0,-1204,-561,1828,-663
2025-07-11,61906.68562793732,123820.80338382721,0,1218,-551,1907,671
2025-07-14,180854.20746135712,120595.0955991745,0,1161,-483,-1744,-709
2025-07-15,181529.6391801834,121073.067070961,0,-1195,-496,1793,-708
2025-07-16,72.4843225479126,121851.51578998566,0,1233,473,1759,736
2025-07-17,124060.09328365326,124126.79179286957,0,1276,-461,1719,-747
2025-07-18,61757.860247612,123470.48338794708,0,1235,447,1720,-731
2025-07-21,60955.69089221954,121820.5191488266,0,-1200,487,1677,731
2025-07-22,121152.67178440094,121112.12107944489,0,-1167,493,1628,-732
2025-07-23,183288.42295742035,122227.97272586823,0,-1136,-456,1609,-710
2025-07-24,111014.90092754364,111043.88111019135,0,-839,-372,1530,660
2025-07-25,163829.9603319168,109266.03944683075,0,-795,-361,1541,-643
2025-07-28,214994.70011997223,107538.87157726288,0,-772,-356,-1621,-641
2025-07-29,214994.70011997223,109774.41922569275,0,-772,-356,-1621,-641
2025-07-30,105045.5324716568,105051.85330295563,0,698,-347,-1627,605
2025-07-31,52234.764985084534,104322.65121555328,0,697,340,-1618,607
2025-08-01,52234.764985084534,102305.31683826447,0,697,340,-1618,607
