date,ticker,delta_shares,price,cash_after
2025-05-29,SNDK,5,38.599998474121094,58347.458322525024
2025-05-30,BE,7,18.469999313354492,58218.16832733154
2025-05-30,OKLO,-720,52.720001220703125,96176.5692062378
2025-05-30,IREN,29,8.390000343322754,95933.25919628143
2025-05-30,SNDK,-998,37.689998626708984,133547.877825737
2025-06-02,BE,2076,18.280000686645508,95598.59640026093
2025-06-02,OKLO,725,52.439998626708984,57579.59739589691
2025-06-02,IREN,-4458,8.729999542236328,96497.93535518646
2025-06-02,SNDK,-13,37.33000183105469,96983.22537899017
2025-06-03,BE,-1997,20.40999984741211,137741.99507427216
2025-06-03,OKLO,-753,49.77000045776367,175218.8054189682
2025-06-03,IREN,33,8.890000343322754,174925.43540763855
2025-06-03,SNDK,16,38.63999938964844,174307.19541740417
2025-06-04,BE,1881,20.25,136216.94541740417
2025-06-04,OKLO,1,49.09000015258789,136167.8554172516
2025-06-04,IREN,160,9.430000305175781,134659.05536842346
2025-06-04,SNDK,975,39.81999969482422,95834.55566596985
2025-06-06,BMNR,-2581,7.542784690856934,95305.60593318939
2025-06-06,BE,158,21.780000686645508,91864.3658246994
2025-06-06,OKLO,-87,50.290000915527344,96239.59590435028
2025-06-06,IREN,4454,9.75,52813.09590435028
2025-06-06,SNDK,-1084,39.150001525878906,95251.69755840302
2025-06-09,BE,-11,21.43000030517578,95487.42756175995
2025-06-09,OKLO,900,54.2599983215332,46653.429072380066
2025-06-09,IREN,-4689,10.34000015258789,95137.68978786469
2025-06-09,SNDK,1163,41.81999969482422,46501.03014278412
2025-06-10,BE,-2145,21.6299991607666,92897.37834262848
2025-06-10,OKLO,10,52.540000915527344,92371.9783334732
2025-06-10,IREN,55,10.489999771118164,91795.0283460617
2025-06-10,SNDK,-3,41.59000015258789,91919.79834651947
2025-06-11,BE,2142,22.530000686645508,43660.53687572479
2025-06-11,OKLO,-794,68.02999877929688,97676.35590648651
2025-06-11,IREN,4553,10.300000190734863,50780.45503807068
2025-06-11,SNDK,-1157,40.22999954223633,97326.56450843811
2025-06-12,BE,14,22.25,97015.06450843811
2025-06-12,OKLO,734,64.4800033569336,49686.74204444885
2025-06-12,IREN,-4756,10.170000076293945,98055.26240730286
2025-06-12,SNDK,16,41.29999923706055,97394.46241950989
2025-06-13,BE,-2197,21.950000762939453,145618.61409568787
2025-06-13,OKLO,3,63.65999984741211,145427.63409614563
2025-06-13,IREN,-70,9.829999923706055,146115.73409080505
2025-06-13,SNDK,1158,42.5,96900.73409080505
2025-06-16,BE,55,22.90999984741211,95640.68409919739
2025-06-16,OKLO,-746,65.44999694824219,144466.38182258606
2025-06-16,IREN,155,10.399999618530273,142854.38188171387
2025-06-16,SNDK,-26,44.209999084472656,144003.84185791016
2025-06-17,BE,2220,21.34000015258789,96629.04151916504
2025-06-17,OKLO,764,62.77000045776367,48672.761169433594
2025-06-17,IREN,4868,9.770000457763672,1112.398941040039
2025-06-17,SNDK,24,44.09000015258789,54.23893737792969
2025-06-18,BE,-2351,21.5,50600.73893737793
2025-06-18,OKLO,-806,62.02000045776367,100588.85930633545
2025-06-18,IREN,28,9.800000190734863,100314.45930099487
2025-06-18,SNDK,-1111,46.619998931884766,152109.27811431885
2025-06-20,BE,2381,21.75,100322.52811431885
2025-06-20,OKLO,-43,57.95000076293945,102814.37814712524
2025-06-20,IREN,-91,10.470000267028809,103767.14817142487
2025-06-20,SNDK,1105,46.58000183105469,52296.246148109436
2025-06-23,BE,-11,22.559999465942383,52544.4061422348
2025-06-23,OKLO,-36,55.11000061035156,54528.36616420746
2025-06-23,IREN,-5018,10.65999984741211,108020.24539852142
2025-06-23,SNDK,-1133,46.95000076293945,161214.59626293182
2025-06-24,BE,-2310,22.950000762939453,214229.09802532196
2025-06-24,OKLO,64,60.709999084472656,210343.6580839157
2025-06-24,IREN,294,11.539999961853027,206950.89809513092
2025-06-24,SNDK,1114,47.34000015258789,154214.137925148
2025-06-25,BE,2342,21.600000381469727,103626.93703174591
2025-06-25,OKLO,-52,55.56999969482422,106516.57701587677
2025-06-25,IREN,1,11.869999885559082,106504.70701599121
2025-06-25,SNDK,17,47.25,105701.45701599121
2025-06-26,BE,-2385,22.329999923706055,158958.50683403015
2025-06-26,OKLO,939,55.849998474121094,106515.35826683044
2025-06-26,IREN,4205,13.109999656677246,51387.809710502625
2025-06-26,SNDK,-1106,47.439998626708984,103856.44819164276
2025-06-27,BE,2352,22.18000030517578,51689.087473869324
2025-06-27,OKLO,-941,55.2599983215332,103688.74589443207
2025-06-27,IREN,-93,14.0,104990.74589443207
2025-06-27,SNDK,1107,47.150001525878906,52795.69420528412
2025-06-30,BE,-2312,23.920000076293945,108098.73438167572
2025-06-30,OKLO,956,55.9900016784668,54572.29277706146
2025-06-30,IREN,-43,14.569999694824219,55198.802763938904
2025-06-30,SNDK,32,45.349998474121094,53747.60281276703
2025-07-02,BE,2332,22.559999465942383,1137.684058189392
2025-07-02,OKLO,53,51.33000183105469,-1582.8060388565063
2025-07-02,IREN,-100,15.65999984741211,-16.80605411529541
2025-07-02,SNDK,-2,46.209999084472656,75.6139440536499
2025-07-03,BE,-2392,24.239999771118164,58057.6933965683
2025-07-03,OKLO,-1065,53.720001220703125,115269.49469661713
2025-07-03,IREN,-39,16.81999969482422,115925.47468471527
2025-07-03,SNDK,-1207,46.40999984741211,171942.3445005417
2025-07-08,BE,2364,24.299999237060547,114497.14630413055
2025-07-08,OKLO,-4,53.52000045776367,114711.22630596161
2025-07-08,IREN,-2,16.889999389648438,114745.0063047409
2025-07-08,SNDK,-5,46.16999816894531,114975.85629558563
2025-07-09,BE,-2227,28.709999084472656,178913.02425670624
2025-07-09,OKLO,1093,53.93000030517578,119967.53392314911
2025-07-09,IREN,68,16.959999084472656,118814.25398540497
2025-07-09,SNDK,1271,46.20000076293945,60094.05301570892
2025-07-10,BE,-159,25.850000381469727,64204.20307636261
2025-07-10,OKLO,-1117,55.45000076293945,126141.85392856598
2025-07-10,IREN,58,17.030000686645508,125154.11388874054
2025-07-10,SNDK,-1312,46.95000076293945,186752.5148897171
2025-07-11,BE,2422,25.399999618530273,125233.71581363678
2025-07-11,OKLO,10,56.08000183105469,124672.91579532623
2025-07-11,IREN,79,16.229999542236328,123390.74583148956
2025-07-11,SNDK,1334,46.09000015258789,61906.68562793732
2025-07-14,BE,-57,25.959999084472656,63386.40557575226
2025-07-14,OKLO,68,62.40999984741211,59142.525586128235
2025-07-14,IREN,-3651,17.280000686645508,122231.80809307098
2025-07-14,SNDK,-1380,42.47999954223633,180854.20746135712
2025-07-15,BE,-2356,25.309999465942383,240484.56620311737
2025-07-15,OKLO,-13,60.95000076293945,241276.91621303558
2025-07-15,IREN,3537,16.8799991607666,181572.3591814041
2025-07-15,SNDK,1,42.720001220703125,181529.6391801834
2025-07-16,BE,2428,24.690000534057617,121582.31788349152
2025-07-16,OKLO,969,64.37000274658203,59207.78522205353
2025-07-16,IREN,-34,17.309999465942383,59796.32520389557
2025-07-16,SNDK,1444,41.36000061035156,72.4843225479126
2025-07-17,BE,43,24.309999465942383,-972.8456544876099
2025-07-17,OKLO,-934,67.16999816894531,61763.93263530731
2025-07-17,IREN,-40,18.049999237060547,62485.932604789734
2025-07-17,SNDK,-1483,41.52000045776367,124060.09328365326
2025-07-18,BE,-41,24.989999771118164,125084.6832742691
2025-07-18,OKLO,908,68.9800033569336,62450.8402261734
2025-07-18,IREN,1,17.940000534057617,62432.90022563934
2025-07-18,SNDK,16,42.189998626708984,61757.860247612
2025-07-21,BE,-2435,25.360000610351562,123509.46173381805
2025-07-21,OKLO,40,62.5099983215332,121009.06180095673
2025-07-21,IREN,-43,18.149999618530273,121789.51178455353
2025-07-21,SNDK,1462,41.61000061035156,60955.69089221954
2025-07-22,BE,33,25.93000030517578,60100.00088214874
2025-07-22,OKLO,6,61.31999969482422,59732.0808839798
2025-07-22,IREN,-49,18.59000015258789,60642.990891456604
2025-07-22,SNDK,-1463,41.36000061035156,121152.67178440094
2025-07-23,BE,31,26.889999389648438,120319.08180332184
2025-07-23,OKLO,-949,66.97000122070312,183873.6129617691
2025-07-23,IREN,-19,18.989999771118164,184234.42295742035
2025-07-23,SNDK,22,43.0,183288.42295742035
2025-07-24,BE,297,33.060001373291016,173469.60254955292
2025-07-24,OKLO,84,74.58999633789062,167204.0428571701
2025-07-24,IREN,-79,18.139999389648438,168637.10280895233
2025-07-24,SNDK,1370,42.060001373291016,111014.90092754364
2025-07-25,BE,44,34.34000015258789,109503.94092082977
2025-07-25,OKLO,11,75.5,108673.44092082977
2025-07-25,IREN,11,17.719999313354492,108478.52092838287
2025-07-25,SNDK,-1303,42.47999954223633,163829.9603319168
2025-07-28,BE,23,34.779998779296875,163030.02035999298
2025-07-28,OKLO,5,75.5,162652.52035999298
2025-07-28,IREN,-3162,16.579999923706055,215078.48011875153
2025-07-28,SNDK,2,41.88999938964844,214994.70011997223
2025-07-30,BE,1470,37.619998931884766,159693.30169010162
2025-07-30,OKLO,9,75.62999725341797,159012.63171482086
2025-07-30,IREN,-6,16.139999389648438,159109.47171115875
2025-07-30,SNDK,1246,43.38999938964844,105045.5324716568
2025-07-31,BE,-1,37.38999938964844,105082.92247104645
2025-07-31,OKLO,687,76.58999633789062,52465.59498691559
2025-07-31,IREN,9,16.110000610351562,52320.604981422424
2025-07-31,SNDK,2,42.91999816894531,52234.764985084534
2025-08-04,BE,12,36.099998474121094,51801.56500339508
2025-08-04,OKLO,-675,76.41000366210938,103378.31747531891
2025-08-04,IREN,63,16.479999542236328,102340.07750415802
2025-08-04,SNDK,-1209,42.5099983215332,153734.66547489166
2025-08-05,BE,-1383,37.61000061035156,205749.29631900787
2025-08-05,OKLO,34,84.08999633789062,202890.2364435196
2025-08-05,IREN,3096,16.450000762939453,151961.03408145905
2025-08-05,SNDK,-2,41.93000030517578,152044.8940820694
2025-08-06,BE,1340,38.86000061035156,99972.4932641983
2025-08-06,OKLO,612,83.0999984741211,49115.294198036194
2025-08-06,IREN,-127,18.31999969482422,51441.93415927887
2025-08-06,SNDK,1219,42.099998474121094,122.03601932525635
2025-08-07,BE,17,36.79999923706055,-503.56396770477295
2025-08-07,OKLO,-628,79.31999969482422,49309.39584064484
2025-08-07,IREN,-60,18.56999969482422,50423.59582233429
2025-08-07,SNDK,-1232,40.689998626708984,100553.67413043976
2025-08-08,BE,-8,36.79999923706055,100848.07412433624
2025-08-08,OKLO,-13,75.31999969482422,101827.23412036896
2025-08-08,IREN,-7,18.450000762939453,101956.38412570953
2025-08-08,SNDK,1177,44.34000015258789,49768.20394611359
2025-08-11,BE,-1338,37.650001525878906,100143.90598773956
2025-08-11,OKLO,-17,71.86000061035156,101365.52599811554
2025-08-11,IREN,43,17.969999313354492,100592.8160276413
2025-08-11,SNDK,-1136,43.369998931884766,149861.1348142624
2025-08-12,BE,99,41.25,145777.3848142624
2025-08-12,OKLO,51,78.47000122070312,141775.41475200653
2025-08-12,IREN,-2695,17.829999923706055,189827.26454639435
2025-08-12,SNDK,1072,46.83000183105469,139625.50258350372
2025-08-13,BE,43,44.08000183105469,137730.06250476837
2025-08-13,OKLO,-1,77.41999816894531,137807.48250293732
2025-08-13,IREN,8,17.729999542236328,137665.64250659943
2025-08-13,SNDK,-985,47.0099983215332,183970.49085330963
2025-08-14,BE,1025,45.11000061035156,137732.74022769928
2025-08-14,OKLO,-11,73.66000366210938,138543.00026798248
2025-08-14,IREN,105,19.079999923706055,136539.60027599335
2025-08-14,SNDK,976,46.68000030517578,90979.91997814178
2025-08-15,BE,-7,45.279998779296875,91296.87996959686
2025-08-15,OKLO,625,71.05999755859375,46884.38149547577
2025-08-15,IREN,2336,19.690000534057617,888.5402479171753
2025-08-15,SNDK,-992,44.540000915527344,45072.2211561203
2025-08-18,BE,-10,46.5,45537.2211561203
2025-08-18,OKLO,11,68.98999786376953,44778.331179618835
2025-08-18,IREN,-49,20.704999923706055,45792.87617588043
2025-08-18,SNDK,1003,45.52000045776367,136.31571674346924
2025-08-19,BE,7,43.099998474121094,-165.38427257537842
2025-08-19,OKLO,-3,65.41000366210938,30.845738410949707
2025-08-19,IREN,43,18.729999542236328,-774.5442419052124
2025-08-19,SNDK,-976,44.58000183105469,42735.53754520416
2025-08-20,BE,-2,44.5099983215332,42824.55754184723
2025-08-20,OKLO,4,66.56999969482422,42558.27754306793
2025-08-20,IREN,-2246,19.760000228881836,86939.23805713654
2025-08-20,SNDK,971,44.400001525878906,43826.83657550812
2025-08-21,BE,2,44.83000183105469,43737.17657184601
2025-08-21,OKLO,1,67.19000244140625,43669.9865694046
2025-08-21,IREN,2240,19.59000015258789,-211.61377239227295
2025-08-21,SNDK,-980,45.5,44378.38622760773
2025-08-22,BE,-14,48.540000915527344,45057.94624042511
2025-08-22,OKLO,1,70.37999725341797,44987.56624317169
2025-08-22,IREN,-45,21.43000030517578,45951.9162569046
2025-08-22,SNDK,989,46.369998931884766,91.98731327056885
2025-08-25,BE,6,49.349998474121094,-204.11267757415771
2025-08-25,OKLO,-667,71.19000244140625,47279.61895084381
2025-08-25,IREN,-2124,23.1200008392334,96386.50073337555
2025-08-25,SNDK,-1014,46.779998779296875,143821.41949558258
2025-08-26,BE,-11,49.939998626708984,144370.75948047638
2025-08-26,OKLO,17,74.30999755859375,143107.4895219803
2025-08-26,IREN,2070,22.989999771118164,95518.18999576569
2025-08-26,SNDK,1013,47.349998474121094,47552.64154148102
2025-08-27,BE,-5,50.849998474121094,47806.89153385162
2025-08-27,OKLO,-7,73.19999694824219,48319.29151248932
2025-08-27,IREN,37,22.354999542236328,47492.156529426575
2025-08-27,SNDK,-994,48.439998626708984,95641.5151643753
2025-08-28,BE,-34,54.79999923706055,97504.71513843536
2025-08-28,OKLO,20,77.88999938964844,95946.9151506424
2025-08-28,IREN,-33,23.040000915527344,96707.2351808548
2025-08-28,SNDK,962,50.869998931884766,47770.29620838165
2025-08-29,BE,38,52.939998626708984,45758.57626056671
2025-08-29,OKLO,-34,73.63999938964844,48262.33623981476
2025-08-29,IREN,-90,26.479999542236328,50645.53619861603
2025-08-29,SNDK,-947,52.470001220703125,100334.62735462189
2025-09-02,BMNR,484,42.4775276184082,79775.50398731232
2025-09-02,BE,-74,51.349998474121094,83575.40387439728
2025-09-02,OKLO,61,73.58999633789062,79086.41409778595
2025-09-02,IREN,-241,29.110000610351562,86101.92424488068
2025-09-02,SNDK,76,51.06999969482422,82220.60426807404
2025-09-03,BMNR,-944,44.84682846069336,124556.01033496857
2025-09-03,BE,-6,52.45000076293945,124870.7103395462
2025-09-03,OKLO,565,72.2300033569336,84060.75844287872
2025-09-03,IREN,26,28.209999084472656,83327.29846668243
2025-09-03,SNDK,791,53.0099983215332,41396.38979434967
2025-09-04,BMNR,-47,42.1776123046875,43378.73757266998
2025-09-04,BE,-5,54.90999984741211,43653.28757190704
2025-09-04,OKLO,21,69.61000061035156,42191.47755908966
2025-09-04,IREN,-1550,26.1299991607666,82692.9762582779
2025-09-04,SNDK,-731,62.5,128380.4762582779
2025-09-05,BMNR,1010,42.02765655517578,85932.54313755035
2025-09-05,BE,-19,57.06999969482422,87016.87313175201
2025-09-05,OKLO,-4,69.79000091552734,87296.03313541412
2025-09-05,IREN,9,26.149999618530273,87060.68313884735
2025-09-05,SNDK,650,68.55000305175781,42503.18115520477
2025-09-08,BMNR,-988,43.77714538574219,85755.00079631805
2025-09-08,BE,27,53.439998626708984,84312.12083339691
2025-09-08,OKLO,-3,70.72000122070312,84524.28083705902
2025-09-08,IREN,1620,26.190000534057617,42096.47997188568
2025-09-08,SNDK,-7,70.49500274658203,42589.944991111755
2025-09-09,BMNR,-11,44.5869026184082,43080.400919914246
2025-09-09,BE,-799,55.0,87025.40091991425
2025-09-09,OKLO,-1,73.97000122070312,87099.37092113495
2025-09-09,IREN,-78,30.190000534057617,89454.19096279144
2025-09-09,SNDK,12,70.51000213623047,88608.07093715668
2025-09-10,BMNR,12,45.58660888671875,88061.03163051605
2025-09-10,BE,753,62.959999084472656,40652.15231990814
2025-09-10,OKLO,-598,73.75,84754.65231990814
2025-09-10,IREN,-76,33.630001068115234,87310.5324010849
2025-09-10,SNDK,-14,73.91999816894531,88345.41237545013
2025-09-12,BMNR,90,55.07382583618164,83388.76805019379
2025-09-12,BE,-28,67.26000213623047,85272.04811000824
2025-09-12,OKLO,37,82.70999908447266,82211.77814388275
2025-09-12,IREN,-1296,33.959999084472656,126223.93695735931
2025-09-12,SNDK,-47,86.12999725341797,130272.04682826996
2025-09-15,BMNR,-1,53.09440612792969,130325.14123439789
2025-09-15,BE,-636,67.0199966430664,172949.85909938812
2025-09-15,OKLO,481,95.68000030517578,126927.77895259857
2025-09-15,IREN,1203,37.13999938964844,82248.3596868515
2025-09-15,SNDK,-20,90.08999633789062,84050.15961360931
2025-09-16,BMNR,759,55.913578033447266,41611.75388622284
2025-09-16,BE,36,73.29000091552734,38973.313853263855
2025-09-16,OKLO,-7,95.83000183105469,39644.12386608124
2025-09-16,IREN,-6,36.45000076293945,39862.823870658875
2025-09-16,SNDK,-10,91.55000305175781,40778.32390117645
2025-09-17,BMNR,-720,57.05324172973633,81856.65794658661
2025-09-17,BE,532,79.66999816894531,39472.2189207077
2025-09-17,OKLO,-425,95.29000091552734,79970.46930980682
2025-09-17,IREN,-1094,37.900001525878906,121433.07097911835
2025-09-17,SNDK,-6,93.97000122070312,121996.89098644257
2025-09-18,BMNR,692,59.9423942565918,80516.75416088104
2025-09-18,BE,-6,80.97000122070312,81002.57416820526
2025-09-18,OKLO,21,104.97000122070312,78798.2041425705
2025-09-18,IREN,1091,36.31999969482422,39173.08447551727
2025-09-18,SNDK,-13,98.87000274658203,40458.39451122284
2025-09-19,BMNR,-657,61.27200698852539,80714.10310268402
2025-09-19,BE,-480,84.93000030517578,121480.5032491684
2025-09-19,OKLO,337,135.22999572753906,75907.99468898773
2025-09-19,IREN,-1064,38.63999938964844,117020.95403957367
2025-09-19,SNDK,-11,102.20999908447266,118145.26402950287
2025-09-22,BMNR,-39,55.08382034301758,120293.53302288055
2025-09-22,BE,461,86.2699966430664,80523.06457042694
2025-09-22,OKLO,-4,140.3000030517578,81084.26458263397
2025-09-22,IREN,983,41.900001525878906,39896.56308269501
2025-09-23,BMNR,721,54.474002838134766,620.8070363998413
2025-09-23,BE,24,77.37999725341797,-1236.31289768219
2025-09-23,OKLO,-278,142.64999389648438,38420.385405540466
2025-09-23,IREN,-3,41.77000045776367,38545.69540691376
2025-09-23,SNDK,-7,106.4000015258789,39290.49541759491
2025-09-24,BMNR,-739,51.904754638671875,77648.10909557343
2025-09-24,BE,-538,69.18000030517578,114866.949259758
2025-09-24,OKLO,286,131.1699981689453,77352.32978343964
2025-09-24,IREN,-888,47.13999938964844,119212.64924144745
2025-09-24,SNDK,11,99.83000183105469,118114.51922130585
2025-09-25,BMNR,-12,49.55544662475586,118709.18458080292
2025-09-25,BE,3,68.69000244140625,118503.1145734787
2025-09-25,OKLO,-311,119.12999725341797,155552.5437192917
2025-09-25,IREN,835,46.290000915527344,116900.39295482635
2025-09-25,SNDK,9,94.29000091552734,116051.78294658661
2025-09-26,BMNR,770,50.485172271728516,77178.20029735565
2025-09-26,BE,554,70.31999969482422,38220.920466423035
2025-09-26,OKLO,-11,110.52999877929688,39436.7504529953
2025-09-26,IREN,41,41.86000061035156,37720.490427970886
2025-09-26,SNDK,-402,97.12000274658203,76762.73153209686
2025-09-29,BMNR,-21,53.204376220703125,77880.02343273163
2025-09-29,BE,-14,73.5999984741211,78910.42341136932
2025-09-29,OKLO,9,116.51000213623047,77861.83339214325
2025-09-29,IREN,-875,45.93000030517578,118050.58365917206
2025-09-29,SNDK,29,113.5,114759.08365917206
2025-09-30,BMNR,20,51.91475296020508,113720.78859996796
2025-09-30,BE,-26,84.56999969482422,115919.60859203339
2025-09-30,OKLO,340,111.62999725341797,77965.40952587128
2025-09-30,IREN,836,46.93000030517578,38731.929270744324
2025-09-30,SNDK,343,112.19999694824219,247.33031749725342
2025-10-01,BMNR,-770,52.344627380371094,40552.693400382996
2025-10-01,BE,-6,90.19000244140625,41093.83341503143
2025-10-01,OKLO,-352,115.93000030517578,81901.19352245331
2025-10-01,IREN,-855,47.08000183105469,122154.59508800507
2025-10-01,SNDK,-344,121.12000274658203,163819.87603282928
2025-10-02,BMNR,736,56.4834098815918,122248.08635997772
2025-10-02,BE,-6,88.0,122776.08635997772
2025-10-02,OKLO,327,128.8000030517578,80658.48536205292
2025-10-02,IREN,850,47.02000045776367,40691.4849729538
2025-10-02,SNDK,326,124.13999938964844,221.84517192840576
2025-10-03,BMNR,8,56.63336944580078,-231.2217836380005
2025-10-03,BE,-442,90.29000091552734,39676.958621025085
2025-10-03,OKLO,6,127.36000061035156,38912.798617362976
2025-10-03,IREN,-811,50.459999084472656,79835.8578748703
2025-10-03,SNDK,-2,128.41000366210938,80092.67788219452
2025-10-06,BMNR,-34,63.201438903808594,82241.52680492401
2025-10-06,BE,452,86.97000122070312,42931.0862531662
2025-10-06,OKLO,-302,138.55999755859375,84776.20551586151
2025-10-06,IREN,745,57.75,41752.45551586151
2025-10-06,SNDK,11,121.16999816894531,40419.58553600311
2025-10-07,BMNR,23,59.1826171875,39058.38534069061
